fname,fx,run,budget_factor,budget,algname,fid,iid,dim
Data/OPYTIMIZER\DE_F23_I1_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.0014081943,3,100,1000,DE,23,1,10
Data/OPYTIMIZER\DE_F23_I1_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.0014081943,3,500,5000,DE,23,1,10
Data/OPYTIMIZER\DE_F23_I1_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.0014081943,3,1000,10000,DE,23,1,10
Data/OPYTIMIZER\DE_F23_I1_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.0014081943,3,5000,50000,DE,23,1,10
Data/OPYTIMIZER\DE_F23_I1_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.0014081943,3,10000,100000,DE,23,1,10
Data/OPYTIMIZER\DE_F23_I1_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.0014081943,4,10,100,DE,23,1,10
Data/OPYTIMIZER\DE_F23_I1_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.0014081943,4,50,500,DE,23,1,10
Data/OPYTIMIZER\DE_F23_I1_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.0014081943,4,100,1000,DE,23,1,10
Data/OPYTIMIZER\DE_F23_I1_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.0014081943,4,500,5000,DE,23,1,10
Data/OPYTIMIZER\DE_F23_I1_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.0014081943,4,1000,10000,DE,23,1,10
Data/OPYTIMIZER\DE_F23_I1_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.0014081943,4,5000,50000,DE,23,1,10
Data/OPYTIMIZER\DE_F23_I1_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.0014081943,4,10000,100000,DE,23,1,10
Data/OPYTIMIZER\DE_F23_I1_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.0014081943,5,10,100,DE,23,1,10
Data/OPYTIMIZER\DE_F23_I1_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.0014081943,5,50,500,DE,23,1,10
Data/OPYTIMIZER\DE_F23_I1_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.0014081943,5,100,1000,DE,23,1,10
Data/OPYTIMIZER\DE_F23_I1_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.0014081943,5,500,5000,DE,23,1,10
Data/OPYTIMIZER\DE_F23_I1_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.0014081943,5,1000,10000,DE,23,1,10
Data/OPYTIMIZER\DE_F23_I1_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.0014081943,5,5000,50000,DE,23,1,10
Data/OPYTIMIZER\DE_F23_I1_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.0014081943,5,10000,100000,DE,23,1,10
Data/OPYTIMIZER\DE_F23_I2_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,4.0828601763,1,10,100,DE,23,2,10
Data/OPYTIMIZER\DE_F23_I2_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,3.9858014377,1,50,500,DE,23,2,10
Data/OPYTIMIZER\DE_F23_I2_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,2.7433807989,1,100,1000,DE,23,2,10
Data/OPYTIMIZER\DE_F23_I2_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,2.7433807989,1,500,5000,DE,23,2,10
Data/OPYTIMIZER\DE_F23_I2_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,2.0998012864,1,1000,10000,DE,23,2,10
Data/OPYTIMIZER\DE_F23_I2_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.9942310431,1,5000,50000,DE,23,2,10
Data/OPYTIMIZER\DE_F23_I2_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.9942310431,1,10000,100000,DE,23,2,10
Data/OPYTIMIZER\DE_F23_I2_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.9942310431,2,10,100,DE,23,2,10
Data/OPYTIMIZER\DE_F23_I2_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.9942310431,2,50,500,DE,23,2,10
Data/OPYTIMIZER\DE_F23_I2_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.9942310431,2,100,1000,DE,23,2,10
Data/OPYTIMIZER\DE_F23_I2_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.9942310431,2,500,5000,DE,23,2,10
Data/OPYTIMIZER\DE_F23_I2_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.9942310431,2,1000,10000,DE,23,2,10
Data/OPYTIMIZER\DE_F23_I2_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.9942310431,2,5000,50000,DE,23,2,10
Data/OPYTIMIZER\DE_F23_I2_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.9942310431,2,10000,100000,DE,23,2,10
Data/OPYTIMIZER\DE_F23_I2_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.9942310431,3,10,100,DE,23,2,10
Data/OPYTIMIZER\DE_F23_I2_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.9942310431,3,50,500,DE,23,2,10
Data/OPYTIMIZER\DE_F23_I2_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.9942310431,3,100,1000,DE,23,2,10
Data/OPYTIMIZER\DE_F23_I2_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.9942310431,3,500,5000,DE,23,2,10
Data/OPYTIMIZER\DE_F23_I2_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.9942310431,3,1000,10000,DE,23,2,10
Data/OPYTIMIZER\DE_F23_I2_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.9942310431,3,5000,50000,DE,23,2,10
Data/OPYTIMIZER\DE_F23_I2_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.9942310431,3,10000,100000,DE,23,2,10
Data/OPYTIMIZER\DE_F23_I2_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.9942310431,4,10,100,DE,23,2,10
Data/OPYTIMIZER\DE_F23_I2_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.9942310431,4,50,500,DE,23,2,10
Data/OPYTIMIZER\DE_F23_I2_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.9942310431,4,100,1000,DE,23,2,10
Data/OPYTIMIZER\DE_F23_I2_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.9942310431,4,500,5000,DE,23,2,10
Data/OPYTIMIZER\DE_F23_I2_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.9942310431,4,1000,10000,DE,23,2,10
Data/OPYTIMIZER\DE_F23_I2_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.9942310431,4,5000,50000,DE,23,2,10
Data/OPYTIMIZER\DE_F23_I2_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.9942310431,4,10000,100000,DE,23,2,10
Data/OPYTIMIZER\DE_F23_I2_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.9942310431,5,10,100,DE,23,2,10
Data/OPYTIMIZER\DE_F23_I2_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.9942310431,5,50,500,DE,23,2,10
Data/OPYTIMIZER\DE_F23_I2_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.9942310431,5,100,1000,DE,23,2,10
Data/OPYTIMIZER\DE_F23_I2_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.9942310431,5,500,5000,DE,23,2,10
Data/OPYTIMIZER\DE_F23_I2_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.9942310431,5,1000,10000,DE,23,2,10
Data/OPYTIMIZER\DE_F23_I2_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.9942310431,5,5000,50000,DE,23,2,10
Data/OPYTIMIZER\DE_F23_I2_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.9942310431,5,10000,100000,DE,23,2,10
Data/OPYTIMIZER\DE_F23_I3_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,4.2681688429,1,10,100,DE,23,3,10
Data/OPYTIMIZER\DE_F23_I3_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,4.2681688429,1,50,500,DE,23,3,10
Data/OPYTIMIZER\DE_F23_I3_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,4.2681688429,1,100,1000,DE,23,3,10
Data/OPYTIMIZER\DE_F23_I3_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,2.3133505611,1,500,5000,DE,23,3,10
Data/OPYTIMIZER\DE_F23_I3_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,2.3133505611,1,1000,10000,DE,23,3,10
Data/OPYTIMIZER\DE_F23_I3_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.891749158,1,5000,50000,DE,23,3,10
Data/OPYTIMIZER\DE_F23_I3_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2578823168,1,10000,100000,DE,23,3,10
Data/OPYTIMIZER\DE_F23_I3_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2578823168,2,10,100,DE,23,3,10
Data/OPYTIMIZER\DE_F23_I3_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2578823168,2,50,500,DE,23,3,10
Data/OPYTIMIZER\DE_F23_I3_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2578823168,2,100,1000,DE,23,3,10
Data/OPYTIMIZER\DE_F23_I3_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2578823168,2,500,5000,DE,23,3,10
Data/OPYTIMIZER\DE_F23_I3_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2578823168,2,1000,10000,DE,23,3,10
Data/OPYTIMIZER\DE_F23_I3_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2578823168,2,5000,50000,DE,23,3,10
Data/OPYTIMIZER\DE_F23_I3_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2578823168,2,10000,100000,DE,23,3,10
Data/OPYTIMIZER\DE_F23_I3_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2578823168,3,10,100,DE,23,3,10
Data/OPYTIMIZER\DE_F23_I3_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2578823168,3,50,500,DE,23,3,10
Data/OPYTIMIZER\DE_F23_I3_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2578823168,3,100,1000,DE,23,3,10
Data/OPYTIMIZER\DE_F23_I3_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2578823168,3,500,5000,DE,23,3,10
Data/OPYTIMIZER\DE_F23_I3_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2578823168,3,1000,10000,DE,23,3,10
Data/OPYTIMIZER\DE_F23_I3_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2578823168,3,5000,50000,DE,23,3,10
Data/OPYTIMIZER\DE_F23_I3_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2578823168,3,10000,100000,DE,23,3,10
Data/OPYTIMIZER\DE_F23_I3_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2578823168,4,10,100,DE,23,3,10
Data/OPYTIMIZER\DE_F23_I3_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2578823168,4,50,500,DE,23,3,10
Data/OPYTIMIZER\DE_F23_I3_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2578823168,4,100,1000,DE,23,3,10
Data/OPYTIMIZER\DE_F23_I3_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2578823168,4,500,5000,DE,23,3,10
Data/OPYTIMIZER\DE_F23_I3_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2578823168,4,1000,10000,DE,23,3,10
Data/OPYTIMIZER\DE_F23_I3_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2578823168,4,5000,50000,DE,23,3,10
Data/OPYTIMIZER\DE_F23_I3_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2578823168,4,10000,100000,DE,23,3,10
Data/OPYTIMIZER\DE_F23_I3_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2578823168,5,10,100,DE,23,3,10
Data/OPYTIMIZER\DE_F23_I3_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2578823168,5,50,500,DE,23,3,10
Data/OPYTIMIZER\DE_F23_I3_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2578823168,5,100,1000,DE,23,3,10
Data/OPYTIMIZER\DE_F23_I3_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2578823168,5,500,5000,DE,23,3,10
Data/OPYTIMIZER\DE_F23_I3_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2578823168,5,1000,10000,DE,23,3,10
Data/OPYTIMIZER\DE_F23_I3_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2578823168,5,5000,50000,DE,23,3,10
Data/OPYTIMIZER\DE_F23_I3_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2578823168,5,10000,100000,DE,23,3,10
Data/OPYTIMIZER\DE_F23_I4_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,5.3432968071,1,10,100,DE,23,4,10
Data/OPYTIMIZER\DE_F23_I4_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.9269092036,1,50,500,DE,23,4,10
Data/OPYTIMIZER\DE_F23_I4_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.9269092036,1,100,1000,DE,23,4,10
Data/OPYTIMIZER\DE_F23_I4_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.9269092036,1,500,5000,DE,23,4,10
Data/OPYTIMIZER\DE_F23_I4_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.9269092036,1,1000,10000,DE,23,4,10
Data/OPYTIMIZER\DE_F23_I4_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.748914198,1,5000,50000,DE,23,4,10
Data/OPYTIMIZER\DE_F23_I4_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.4780780938,1,10000,100000,DE,23,4,10
Data/OPYTIMIZER\DE_F23_I4_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.4780780938,2,10,100,DE,23,4,10
Data/OPYTIMIZER\DE_F23_I4_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.4780780938,2,50,500,DE,23,4,10
Data/OPYTIMIZER\DE_F23_I4_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.4780780938,2,100,1000,DE,23,4,10
Data/OPYTIMIZER\DE_F23_I4_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.4780780938,2,500,5000,DE,23,4,10
Data/OPYTIMIZER\DE_F23_I4_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.4780780938,2,1000,10000,DE,23,4,10
Data/OPYTIMIZER\DE_F23_I4_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.4780780938,2,5000,50000,DE,23,4,10
Data/OPYTIMIZER\DE_F23_I4_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.4780780938,2,10000,100000,DE,23,4,10
Data/OPYTIMIZER\DE_F23_I4_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.4780780938,3,10,100,DE,23,4,10
Data/OPYTIMIZER\DE_F23_I4_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.4780780938,3,50,500,DE,23,4,10
Data/OPYTIMIZER\DE_F23_I4_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.4780780938,3,100,1000,DE,23,4,10
Data/OPYTIMIZER\DE_F23_I4_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.4780780938,3,500,5000,DE,23,4,10
Data/OPYTIMIZER\DE_F23_I4_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.4780780938,3,1000,10000,DE,23,4,10
Data/OPYTIMIZER\DE_F23_I4_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.4780780938,3,5000,50000,DE,23,4,10
Data/OPYTIMIZER\DE_F23_I4_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.4780780938,3,10000,100000,DE,23,4,10
Data/OPYTIMIZER\DE_F23_I4_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.4780780938,4,10,100,DE,23,4,10
Data/OPYTIMIZER\DE_F23_I4_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.4780780938,4,50,500,DE,23,4,10
Data/OPYTIMIZER\DE_F23_I4_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.4780780938,4,100,1000,DE,23,4,10
Data/OPYTIMIZER\DE_F23_I4_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.4780780938,4,500,5000,DE,23,4,10
Data/OPYTIMIZER\DE_F23_I4_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.4780780938,4,1000,10000,DE,23,4,10
Data/OPYTIMIZER\DE_F23_I4_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.4780780938,4,5000,50000,DE,23,4,10
Data/OPYTIMIZER\DE_F23_I4_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.4780780938,4,10000,100000,DE,23,4,10
Data/OPYTIMIZER\DE_F23_I4_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.4780780938,5,10,100,DE,23,4,10
Data/OPYTIMIZER\DE_F23_I4_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.4780780938,5,50,500,DE,23,4,10
Data/OPYTIMIZER\DE_F23_I4_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.4780780938,5,100,1000,DE,23,4,10
Data/OPYTIMIZER\DE_F23_I4_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.4780780938,5,500,5000,DE,23,4,10
Data/OPYTIMIZER\DE_F23_I4_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.4780780938,5,1000,10000,DE,23,4,10
Data/OPYTIMIZER\DE_F23_I4_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.4780780938,5,5000,50000,DE,23,4,10
Data/OPYTIMIZER\DE_F23_I4_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.4780780938,5,10000,100000,DE,23,4,10
Data/OPYTIMIZER\DE_F23_I5_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,4.5437518959,1,10,100,DE,23,5,10
Data/OPYTIMIZER\DE_F23_I5_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,2.7125320074,1,50,500,DE,23,5,10
Data/OPYTIMIZER\DE_F23_I5_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,2.7125320074,1,100,1000,DE,23,5,10
Data/OPYTIMIZER\DE_F23_I5_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2859353732,1,500,5000,DE,23,5,10
Data/OPYTIMIZER\DE_F23_I5_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2859353732,1,1000,10000,DE,23,5,10
Data/OPYTIMIZER\DE_F23_I5_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2859353732,1,5000,50000,DE,23,5,10
Data/OPYTIMIZER\DE_F23_I5_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2859353732,1,10000,100000,DE,23,5,10
Data/OPYTIMIZER\DE_F23_I5_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2859353732,2,10,100,DE,23,5,10
Data/OPYTIMIZER\DE_F23_I5_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2859353732,2,50,500,DE,23,5,10
Data/OPYTIMIZER\DE_F23_I5_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2859353732,2,100,1000,DE,23,5,10
Data/OPYTIMIZER\DE_F23_I5_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2859353732,2,500,5000,DE,23,5,10
Data/OPYTIMIZER\DE_F23_I5_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2859353732,2,1000,10000,DE,23,5,10
Data/OPYTIMIZER\DE_F23_I5_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2859353732,2,5000,50000,DE,23,5,10
Data/OPYTIMIZER\DE_F23_I5_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2859353732,2,10000,100000,DE,23,5,10
Data/OPYTIMIZER\DE_F23_I5_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2859353732,3,10,100,DE,23,5,10
Data/OPYTIMIZER\DE_F23_I5_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2859353732,3,50,500,DE,23,5,10
Data/OPYTIMIZER\DE_F23_I5_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2859353732,3,100,1000,DE,23,5,10
Data/OPYTIMIZER\DE_F23_I5_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2859353732,3,500,5000,DE,23,5,10
Data/OPYTIMIZER\DE_F23_I5_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2859353732,3,1000,10000,DE,23,5,10
Data/OPYTIMIZER\DE_F23_I5_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2859353732,3,5000,50000,DE,23,5,10
Data/OPYTIMIZER\DE_F23_I5_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2859353732,3,10000,100000,DE,23,5,10
Data/OPYTIMIZER\DE_F23_I5_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2859353732,4,10,100,DE,23,5,10
Data/OPYTIMIZER\DE_F23_I5_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2859353732,4,50,500,DE,23,5,10
Data/OPYTIMIZER\DE_F23_I5_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2859353732,4,100,1000,DE,23,5,10
Data/OPYTIMIZER\DE_F23_I5_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2859353732,4,500,5000,DE,23,5,10
Data/OPYTIMIZER\DE_F23_I5_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2859353732,4,1000,10000,DE,23,5,10
Data/OPYTIMIZER\DE_F23_I5_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2859353732,4,5000,50000,DE,23,5,10
Data/OPYTIMIZER\DE_F23_I5_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2859353732,4,10000,100000,DE,23,5,10
Data/OPYTIMIZER\DE_F23_I5_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2859353732,5,10,100,DE,23,5,10
Data/OPYTIMIZER\DE_F23_I5_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2859353732,5,50,500,DE,23,5,10
Data/OPYTIMIZER\DE_F23_I5_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2859353732,5,100,1000,DE,23,5,10
Data/OPYTIMIZER\DE_F23_I5_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2859353732,5,500,5000,DE,23,5,10
Data/OPYTIMIZER\DE_F23_I5_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2859353732,5,1000,10000,DE,23,5,10
Data/OPYTIMIZER\DE_F23_I5_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2859353732,5,5000,50000,DE,23,5,10
Data/OPYTIMIZER\DE_F23_I5_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2859353732,5,10000,100000,DE,23,5,10
Data/OPYTIMIZER\DE_F23_I6_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,2.0652242296,1,10,100,DE,23,6,10
Data/OPYTIMIZER\DE_F23_I6_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,2.0652242296,1,50,500,DE,23,6,10
Data/OPYTIMIZER\DE_F23_I6_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,2.0652242296,1,100,1000,DE,23,6,10
Data/OPYTIMIZER\DE_F23_I6_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.9653542821,1,500,5000,DE,23,6,10
Data/OPYTIMIZER\DE_F23_I6_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.9653542821,1,1000,10000,DE,23,6,10
Data/OPYTIMIZER\DE_F23_I6_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.3137014419,1,5000,50000,DE,23,6,10
Data/OPYTIMIZER\DE_F23_I6_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.3137014419,1,10000,100000,DE,23,6,10
Data/OPYTIMIZER\DE_F23_I6_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.3137014419,2,10,100,DE,23,6,10
Data/OPYTIMIZER\DE_F23_I6_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.3137014419,2,50,500,DE,23,6,10
Data/OPYTIMIZER\DE_F23_I6_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.3137014419,2,100,1000,DE,23,6,10
Data/OPYTIMIZER\DE_F23_I6_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.3137014419,2,500,5000,DE,23,6,10
Data/OPYTIMIZER\DE_F23_I6_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.3137014419,2,1000,10000,DE,23,6,10
Data/OPYTIMIZER\DE_F23_I6_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.3137014419,2,5000,50000,DE,23,6,10
Data/OPYTIMIZER\DE_F23_I6_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.3137014419,2,10000,100000,DE,23,6,10
Data/OPYTIMIZER\DE_F23_I6_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.3137014419,3,10,100,DE,23,6,10
Data/OPYTIMIZER\DE_F23_I6_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.3137014419,3,50,500,DE,23,6,10
Data/OPYTIMIZER\DE_F23_I6_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.3137014419,3,100,1000,DE,23,6,10
Data/OPYTIMIZER\DE_F23_I6_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.3137014419,3,500,5000,DE,23,6,10
Data/OPYTIMIZER\DE_F23_I6_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.3137014419,3,1000,10000,DE,23,6,10
